Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8930,12276896,JE121119,01/19/2021 01:19:00 PM,020XX N CLEVELAND AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1812,18,43.0,7,06,1172598.0,1913902.0,2021,01/26/2021 03:51:22 PM,41.919188156,-87.64127718399997,"(41.919188156, -87.641277184)"
20713,12293285,JE142002,02/15/2021 03:00:00 AM,056XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,824,8,14.0,63,14,1157343.0,1867001.0,2021,02/22/2021 03:49:17 PM,41.790810846,-87.69859972399998,"(41.790810846, -87.698599724)"
34786,12315477,JE169230,03/15/2021 03:40:00 AM,027XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1032,10,22.0,30,14,1152149.0,1885488.0,2021,03/22/2021 04:53:29 PM,41.841645368,-87.717159008,"(41.841645368, -87.717159008)"
24241,12299277,JE149755,02/23/2021 10:00:00 AM,022XX N KENNETH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2522,25,36.0,20,11,1146350.0,1914590.0,2021,03/02/2021 03:50:05 PM,41.921616844,-87.73769848100002,"(41.921616844, -87.737698481)"
5809,12268923,JE112039,01/13/2021 09:37:00 PM,048XX N HARLEM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1613,16,41.0,10,08B,1127343.0,1931565.0,2021,01/20/2021 03:53:42 PM,41.968539295999996,-87.807153605,"(41.968539296, -87.807153605)"
17036,12286740,JE133506,02/05/2021 02:00:00 PM,035XX N MOBILE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1633,16,36.0,17,14,1133752.0,1923073.0,2021,02/12/2021 03:49:04 PM,41.94512595,-87.783787777,"(41.94512595, -87.783787777)"
31358,12310170,JE162584,03/08/2021 10:00:00 AM,019XX W FARGO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,True,2424,24,49.0,1,04B,1161900.0,1949332.0,2021,03/15/2021 04:48:08 PM,42.016639841,-87.679589546,"(42.016639841, -87.679589546)"
37637,12321040,JE176051,03/21/2021 02:00:00 PM,040XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1115,11,28.0,26,08B,1149528.0,1899708.0,2021,03/28/2021 04:57:44 PM,41.880717961,-87.72640842700001,"(41.880717961, -87.726408427)"
24500,12303075,JE145313,02/18/2021 07:45:00 PM,078XX S COLFAX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,421,4,7.0,43,14,1194880.0,1853491.0,2021,03/02/2021 03:47:53 PM,41.752895547,-87.561406799,"(41.752895547, -87.561406799)"
7521,12275181,JE119173,01/14/2021 12:00:00 PM,033XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1123,11,28.0,27,06,1154163.0,1900785.0,2021,01/23/2021 03:52:14 PM,41.883582151,-87.70936023799999,"(41.883582151, -87.709360238)"
48795,12338887,JE197701,04/12/2021 06:58:00 PM,033XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,913,9,11.0,60,08A,1169527.0,1882657.0,2021,04/19/2021 05:20:48 PM,41.833517021999995,-87.65346965799999,"(41.833517022, -87.653469658)"
1484,12262759,JE104998,01/06/2021 11:45:00 AM,001XX E 63RD ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,311,3,20.0,40,08A,1178378.0,1863241.0,2021,01/16/2021 03:49:23 PM,41.780040978,-87.62158374299999,"(41.780040978, -87.621583743)"
14746,12284157,JE130293,01/30/2021 05:00:00 PM,025XX W 21ST ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1023,10,24.0,31,06,1159705.0,1889987.0,2021,02/06/2021 03:52:06 PM,41.853839008,-87.689307002,"(41.853839008, -87.689307002)"
5983,12268853,JE111964,01/13/2021 07:50:00 PM,064XX S KILPATRICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8,13.0,64,08B,1146154.0,1861482.0,2021,01/20/2021 03:53:42 PM,41.775885164,-87.739767391,"(41.775885164, -87.739767391)"
49599,12342366,JE201950,04/09/2021 12:00:00 PM,035XX S LAKE PARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,212,2,4.0,36,11,1181909.0,1881811.0,2021,04/20/2021 04:47:09 PM,41.830917641,-87.608064205,"(41.830917641, -87.608064205)"
22845,12297194,JE147292,02/20/2021 06:40:00 PM,046XX N SHERIDAN RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1914,19,46.0,3,08B,1168785.0,1930917.0,2021,02/27/2021 03:46:45 PM,41.965961631999996,-87.654791654,"(41.965961632, -87.654791654)"
4037,12267444,JE110410,01/08/2021 06:00:00 PM,016XX N NAGLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2513,25,29.0,25,11,1133052.0,1910270.0,2021,01/16/2021 03:49:23 PM,41.910005296,-87.78666078399998,"(41.910005296, -87.786660784)"
18835,12290645,JE138470,02/11/2021 05:32:00 AM,039XX W JACKSON BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,1122,11,28.0,26,08B,1150250.0,1898399.0,2021,02/19/2021 03:45:56 PM,41.877111878,-87.723791419,"(41.877111878, -87.723791419)"
46604,12334757,JE192636,04/07/2021 05:00:00 PM,129XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,523,5,9.0,53,08B,1174344.0,1819110.0,2021,04/14/2021 05:57:55 PM,41.659030021999996,-87.637680229,"(41.659030022, -87.637680229)"
49210,12339633,JE198564,04/13/2021 05:45:00 PM,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),True,False,124,1,11.0,28,06,1172924.0,1894302.0,2021,04/20/2021 04:49:35 PM,41.865397377,-87.64066077700001,"(41.865397377, -87.640660777)"
48570,12338159,JE196888,04/12/2021 06:55:00 AM,030XX N BROADWAY,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1934,19,44.0,6,06,1171721.0,1920469.0,2021,04/19/2021 05:20:48 PM,41.937227668,-87.64430547100002,"(41.937227668, -87.644305471)"
21118,12294467,JE143546,02/16/2021 07:00:00 PM,046XX S WINCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,924,9,15.0,61,14,1164131.0,1874004.0,2021,02/23/2021 03:48:18 PM,41.809887711,-87.673512514,"(41.809887711, -87.673512514)"
19279,12290720,JE138497,02/11/2021 06:40:00 AM,004XX N CENTRAL PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,True,1122,11,27.0,23,14,1152182.0,1902745.0,2021,02/27/2021 03:44:15 PM,41.888999889000004,-87.716582946,"(41.888999889, -87.716582946)"
25270,12301324,JE152201,02/25/2021 02:50:00 PM,089XX S COMMERCIAL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,423,4,10.0,46,04B,1197699.0,1846182.0,2021,03/27/2021 04:55:11 PM,41.73276923,-87.551319924,"(41.73276923, -87.551319924)"
42330,12330065,JE186895,03/30/2021 03:56:00 PM,026XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935,19,43.0,7,06,1170485.0,1917862.0,2021,04/06/2021 05:03:58 PM,41.930101115999996,-87.648924417,"(41.930101116, -87.648924417)"
19163,12294287,JE142979,02/08/2021 09:15:00 AM,005XX N STATE ST,0810,THEFT,OVER $500,APARTMENT,False,False,1834,18,42.0,8,06,1176282.0,1903709.0,2021,02/19/2021 03:45:56 PM,41.891135724,-87.628049777,"(41.891135724, -87.628049777)"
9685,12274329,JE118406,01/20/2021 01:30:00 PM,029XX W HARRISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1135,11,27.0,27,14,1156794.0,1897225.0,2021,01/27/2021 03:54:59 PM,41.873760261,-87.699795456,"(41.873760261, -87.699795456)"
7404,12271841,JE115393,01/16/2021 09:00:00 PM,013XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1235,12,25.0,31,14,1167694.0,1890203.0,2021,01/23/2021 03:54:52 PM,41.854263563,-87.65997821799999,"(41.854263563, -87.659978218)"
34238,12314791,JE168422,03/14/2021 12:47:00 AM,078XX S STATE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,623,6,6.0,69,04B,1177649.0,1852836.0,2021,03/21/2021 04:49:58 PM,41.751505039,-87.624570672,"(41.751505039, -87.624570672)"
11476,12277688,JE122281,01/24/2021 10:00:00 AM,080XX S UNION AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,621,6,21.0,71,06,1173029.0,1851667.0,2021,01/31/2021 03:48:03 PM,41.748400343,-87.641535144,"(41.748400343, -87.641535144)"
39188,12323196,JE178663,03/24/2021 04:30:00 PM,032XX W FRANKLIN BLVD,0485,BATTERY,AGGRAVATED OF A CHILD,STREET,False,False,1123,11,28.0,23,04B,1154714.0,1903150.0,2021,03/31/2021 04:59:47 PM,41.890060933,-87.707273553,"(41.890060933, -87.707273553)"
24755,12301487,JE152384,02/24/2021 07:40:00 PM,075XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,624,6,6.0,69,08B,1182866.0,1855285.0,2021,03/03/2021 03:47:36 PM,41.758105826,-87.605377104,"(41.758105826, -87.605377104)"
35735,12321547,JE176402,03/09/2021 09:00:00 AM,004XX N PAULINA ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,1215,12,27.0,24,11,1164991.0,1902988.0,2021,03/24/2021 05:02:44 PM,41.889404430999996,-87.669536395,"(41.889404431, -87.669536395)"
19176,12291590,JE139811,02/12/2021 01:20:00 PM,062XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8,16.0,66,08B,1156131.0,1862906.0,2021,02/19/2021 03:48:53 PM,41.779598041999996,-87.70315393,"(41.779598042, -87.70315393)"
28939,12306663,JE157813,03/03/2021 11:15:00 AM,052XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1621,16,39.0,12,08B,1143400.0,1934567.0,2021,03/10/2021 03:48:52 PM,41.976491233000004,-87.74803642399998,"(41.976491233, -87.748036424)"
19255,12291633,JE139601,02/12/2021 10:20:00 AM,034XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1121,11,27.0,23,08A,1153147.0,1905118.0,2021,02/19/2021 03:48:53 PM,41.895492548,-87.712976061,"(41.895492548, -87.712976061)"
47798,12339820,JE198095,04/10/2021 10:00:00 PM,066XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,725,7,16.0,67,14,1167811.0,1860649.0,2021,04/17/2021 05:31:27 PM,41.773161684,-87.66039823,"(41.773161684, -87.66039823)"
11817,12279151,JE123805,01/25/2021 06:30:00 PM,020XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1434,14,2.0,24,14,,,2021,02/01/2021 03:48:35 PM,,,
24943,12301421,JE151627,02/24/2021 09:00:00 AM,008XX N WOLCOTT AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1212,12,1.0,24,06,1163588.0,1905466.0,2021,03/03/2021 03:47:36 PM,41.896233924,-87.674618917,"(41.896233924, -87.674618917)"
13679,12280556,JE125793,01/28/2021 03:24:00 PM,0000X W 71ST ST,0560,ASSAULT,SIMPLE,APARTMENT,True,True,731,7,6.0,69,08A,1176970.0,1857910.0,2021,02/04/2021 03:52:02 PM,41.765444001,-87.62690618100002,"(41.765444001, -87.626906181)"
8474,12272660,JE116289,01/18/2021 01:30:00 PM,003XX W HURON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1831,18,42.0,8,06,1173586.0,1905001.0,2021,01/25/2021 03:48:31 PM,41.894741428,-87.637912317,"(41.894741428, -87.637912317)"
29612,12313072,JE165767,03/03/2021 02:44:00 PM,021XX W Grand Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1221,12,26.0,24,06,,,2021,03/12/2021 03:54:10 PM,,,
39725,12324358,JE179902,03/25/2021 10:00:00 PM,017XX W CERMAK RD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1234,12,25.0,31,08A,1164899.0,1889450.0,2021,04/01/2021 05:04:48 PM,41.852256947,-87.670258304,"(41.852256947, -87.670258304)"
32597,12313437,JE165593,03/10/2021 04:06:00 PM,009XX W 63RD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,723,7,16.0,68,08A,1171308.0,1863061.0,2021,03/17/2021 04:51:25 PM,41.779704695999996,-87.64750858200001,"(41.779704696, -87.647508582)"
33104,12313931,JE167298,03/11/2021 04:00:00 PM,071XX S MARSHFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,735,7,17.0,67,04B,1166580.0,1857285.0,2021,03/18/2021 04:52:21 PM,41.763956766,-87.665006603,"(41.763956766, -87.665006603)"
24451,12299841,JE150400,02/23/2021 09:09:00 PM,059XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,824,8,16.0,66,08B,1160391.0,1865146.0,2021,03/02/2021 03:50:05 PM,41.78565818,-87.687474454,"(41.78565818, -87.687474454)"
17027,12287213,JE134035,02/05/2021 03:34:00 PM,002XX N HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,False,True,1123,11,28.0,27,08B,1153670.0,1901583.0,2021,02/12/2021 03:49:04 PM,41.885781766,-87.711149338,"(41.885781766, -87.711149338)"
24696,12299976,JE150555,02/24/2021 05:20:00 AM,056XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,713,7,16.0,67,14,1168619.0,1867434.0,2021,03/03/2021 03:47:36 PM,41.791763159,-87.657240734,"(41.791763159, -87.657240734)"
34350,12316237,JE168492,03/14/2021 04:47:00 AM,040XX W WILCOX ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,1115,11,28.0,26,04B,1149584.0,1899032.0,2021,03/21/2021 04:49:58 PM,41.878861855,-87.726220357,"(41.878861855, -87.726220357)"
45010,12332593,JE190173,04/05/2021 01:36:00 PM,052XX N CLARK ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,2012,20,40.0,77,08B,1165050.0,1934699.0,2021,04/12/2021 05:33:53 PM,41.976419925,-87.66841655200001,"(41.976419925, -87.668416552)"
30257,12310113,JE160960,03/06/2021 12:00:00 PM,044XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,215,2,3.0,38,08B,1177013.0,1875665.0,2021,03/13/2021 03:51:08 PM,41.814164525,-87.62621332299999,"(41.814164525, -87.626213323)"
4484,12268849,JE109927,01/10/2021 07:00:00 PM,077XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,False,False,421,4,7.0,43,06,1197289.0,1854704.0,2021,01/17/2021 03:49:56 PM,41.756164455,-87.552538628,"(41.756164455, -87.552538628)"
46343,12334409,JE192445,04/07/2021 02:00:00 PM,017XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19,32.0,7,06,1164222.0,1915991.0,2021,04/14/2021 05:57:55 PM,41.92510186,-87.67199230700001,"(41.92510186, -87.671992307)"
35083,12319494,JE174159,03/16/2021 10:00:00 AM,049XX N DRAKE AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1712,17,33.0,14,06,1151828.0,1932527.0,2021,03/23/2021 05:03:34 PM,41.970731146999995,-87.7170969,"(41.970731147, -87.7170969)"
44025,12331601,JE188774,04/03/2021 11:28:00 PM,105XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5,9.0,50,08B,1183441.0,1835304.0,2021,04/10/2021 05:05:58 PM,41.703262305,-87.60389039299999,"(41.703262305, -87.603890393)"
44101,12330824,JE187849,04/03/2021 02:23:00 AM,078XX S ESSEX AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,421,4,7.0,43,04B,1194220.0,1853467.0,2021,04/10/2021 05:05:58 PM,41.752845913,-87.563826173,"(41.752845913, -87.563826173)"
22579,12299575,JE150133,02/19/2021 08:00:00 AM,068XX N ASHLAND BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2431,24,49.0,1,11,1164547.0,1945386.0,2021,02/26/2021 03:47:53 PM,42.005756055,-87.669961855,"(42.005756055, -87.669961855)"
29591,12308194,JE160456,03/05/2021 09:30:00 PM,071XX S CYRIL AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,333,3,5.0,43,06,1190603.0,1857792.0,2021,03/12/2021 03:54:10 PM,41.764802087,-87.57694143299999,"(41.764802087, -87.576941433)"
17636,12288038,JE135167,02/07/2021 02:15:00 PM,004XX E 111TH ST,0820,THEFT,$500 AND UNDER,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,531,5,9.0,49,06,1181279.0,1831456.0,2021,02/14/2021 03:47:33 PM,41.692752853,-87.61192511,"(41.692752853, -87.61192511)"
10476,12275708,JE119983,01/22/2021 01:00:00 AM,074XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,334,3,7.0,43,14,1194666.0,1856110.0,2021,01/29/2021 03:46:26 PM,41.760087548,-87.56210496899998,"(41.760087548, -87.562104969)"
28425,12310069,JE162712,03/01/2021 05:00:00 PM,027XX W 107TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2212,22,19.0,75,11,1160020.0,1833565.0,2021,03/10/2021 03:46:08 PM,41.699002561,-87.689700771,"(41.699002561, -87.689700771)"
13678,12281067,JE126395,01/28/2021 02:30:00 PM,082XX S LANGLEY AVE,0810,THEFT,OVER $500,APARTMENT,False,False,631,6,6.0,44,06,1182331.0,1850478.0,2021,02/04/2021 03:52:02 PM,41.744927311,-87.60748642700001,"(41.744927311, -87.607486427)"
8471,12272572,JE116319,01/18/2021 01:30:00 PM,041XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1912,19,47.0,6,06,1165329.0,1927441.0,2021,01/25/2021 03:48:31 PM,41.956497745,-87.667597947,"(41.956497745, -87.667597947)"
30119,12310429,JE162618,03/06/2021 12:00:00 AM,076XX N EASTLAKE TER,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2422,24,49.0,1,06,1165915.0,1950583.0,2021,03/13/2021 03:51:08 PM,42.019987505,-87.664779537,"(42.019987505, -87.664779537)"
15043,12282875,JE128654,01/31/2021 07:30:00 PM,045XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,False,924,9,15.0,61,08B,1164777.0,1874627.0,2021,02/07/2021 03:46:17 PM,41.811583661,-87.67112546799999,"(41.811583661, -87.671125468)"
37844,12320767,JE175689,03/21/2021 09:39:00 PM,042XX W FILLMORE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1132,11,24.0,29,04B,1148330.0,1895033.0,2021,03/28/2021 04:57:44 PM,41.86791238,-87.730927901,"(41.86791238, -87.730927901)"
29940,12308825,JE160846,03/05/2021 01:36:00 PM,016XX N DAMEN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1434,14,2.0,24,06,1162769.0,1910849.0,2021,03/12/2021 03:54:10 PM,41.911022492,-87.677475785,"(41.911022492, -87.677475785)"
13633,12284085,JE128929,01/26/2021 05:00:00 PM,049XX W DEMING PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,2521,25,31.0,19,04B,1143127.0,1916516.0,2021,02/04/2021 03:49:24 PM,41.926962804,-87.74949258,"(41.926962804, -87.74949258)"
31935,12310964,JE163502,03/09/2021 08:15:00 AM,023XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1225,12,27.0,28,14,1160842.0,1898642.0,2021,03/16/2021 04:52:52 PM,41.877565688000004,-87.68489382899998,"(41.877565688, -87.684893829)"
11001,12279087,JE123478,01/23/2021 12:00:00 AM,027XX W North Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1421,14,1.0,24,14,1158019.0,1910528.0,2021,01/30/2021 03:51:02 PM,41.910239984,-87.694934436,"(41.910239984, -87.694934436)"
9675,12274003,JE118034,01/20/2021 07:30:00 AM,047XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,223,2,3.0,38,14,1180398.0,1873719.0,2021,01/27/2021 03:54:59 PM,41.808747436,-87.61385669200001,"(41.808747436, -87.613856692)"
40653,12325178,JE180953,03/27/2021 01:27:00 AM,075XX N OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2411,24,49.0,2,08B,1159680.0,1949907.0,2021,04/03/2021 05:04:00 PM,42.018263891,-87.68774258,"(42.018263891, -87.68774258)"
44574,12332100,JE189569,04/04/2021 08:20:00 PM,032XX W CHICAGO AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1121,11,27.0,23,14,1154812.0,1905151.0,2021,04/11/2021 05:07:26 PM,41.895549905,-87.706859996,"(41.895549905, -87.706859996)"
38777,12325420,JE181203,01/03/2021 09:00:00 AM,038XX N FRANCISCO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1733,17,33.0,16,11,1156367.0,1925382.0,2021,03/30/2021 04:49:43 PM,41.95103404,-87.700600557,"(41.95103404, -87.700600557)"
22851,12297099,JE147169,02/20/2021 04:37:00 PM,010XX W DICKENS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,False,False,1811,18,43.0,7,14,1168827.0,1914131.0,2021,02/27/2021 03:46:45 PM,41.919899215,-87.655125551,"(41.919899215, -87.655125551)"
10498,12279712,JE124846,01/10/2021 11:00:00 AM,002XX W WASHINGTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,122,1,42.0,32,11,1174606.0,1900807.0,2021,01/29/2021 03:44:00 PM,41.883210106,-87.634291664,"(41.883210106, -87.634291664)"
21379,12294255,JE143262,02/16/2021 05:00:00 PM,020XX W NORWOOD ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,2413,24,40.0,2,04A,1161716.0,1940306.0,2021,02/23/2021 03:48:18 PM,41.991876101,-87.68051986100002,"(41.991876101, -87.680519861)"
27408,12303749,JE155176,02/28/2021 03:50:00 PM,069XX S UNION AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,732,7,6.0,68,08A,1172832.0,1858934.0,2021,03/07/2021 03:52:28 PM,41.768346236999996,-87.642043036,"(41.768346237, -87.642043036)"
23626,12299650,JE150224,02/22/2021 05:15:00 PM,079XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,411,4,8.0,45,08B,1186587.0,1852682.0,2021,03/01/2021 03:46:28 PM,41.750875732,-87.591822415,"(41.750875732, -87.591822415)"
