Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
49291,12341735,JE201143,04/10/2021 05:00:00 PM,061XX S WESTERN AVE,0460,BATTERY,SIMPLE,BARBERSHOP,False,False,825,8,16.0,66,08B,1161426.0,1863818.0,2021,04/20/2021 04:47:09 PM,41.781992570999996,-87.683716425,"(41.781992571, -87.683716425)"
33407,12314391,JE167932,03/12/2021 07:30:00 PM,050XX W ALTGELD ST,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,2521,25,31.0,19,06,1142445.0,1916168.0,2021,03/19/2021 04:51:13 PM,41.926020572,-87.75200733700001,"(41.926020572, -87.752007337)"
29387,12307798,JE159954,03/04/2021 06:00:00 PM,063XX S ELLIS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,314,3,20.0,42,11,1184149.0,1863063.0,2021,03/11/2021 03:47:23 PM,41.779419504,-87.60043219399998,"(41.779419504, -87.600432194)"
14601,12282637,JE127284,01/30/2021 05:00:00 AM,085XX S BURNHAM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,423,4,7.0,46,08B,1196304.0,1848926.0,2021,02/06/2021 03:52:06 PM,41.740333658000004,-87.556339579,"(41.740333658, -87.556339579)"
31089,12310076,JE162525,03/08/2021 09:10:00 AM,019XX W FARGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2424,24,49.0,1,08B,1161900.0,1949332.0,2021,03/15/2021 04:48:08 PM,42.016639841,-87.679589546,"(42.016639841, -87.679589546)"
34569,12314996,JE168634,03/14/2021 09:50:00 AM,042XX W WEST END AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1114,11,28.0,26,08B,1148001.0,1900634.0,2021,03/21/2021 04:49:58 PM,41.883288506,-87.73199166799999,"(41.883288506, -87.731991668)"
38092,12321651,JE176774,03/22/2021 08:55:00 PM,028XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,914,9,11.0,60,08B,1172759.0,1885927.0,2021,03/29/2021 04:53:03 PM,41.842419377,-87.641514201,"(41.842419377, -87.641514201)"
9258,12276117,JE120166,01/20/2021 07:22:00 AM,001XX N WELLS ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,122,1,42.0,32,06,1174701.0,1901579.0,2021,01/27/2021 03:54:59 PM,41.885326395999996,-87.63391971799999,"(41.885326396, -87.633919718)"
20916,12293431,JE142182,02/15/2021 10:26:00 AM,081XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,631,6,6.0,44,14,1180661.0,1851052.0,2021,02/22/2021 03:49:17 PM,41.746540926,-87.61358790700001,"(41.746540926, -87.613587907)"
3387,12265425,JE107900,01/05/2021 06:00:00 PM,035XX S PRAIRIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,212,2,3.0,35,11,1178514.0,1881508.0,2021,01/16/2021 03:49:23 PM,41.830164164,-87.620529747,"(41.830164164, -87.620529747)"
4255,12266700,JE109567,01/10/2021 10:00:00 PM,036XX W POLK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11,24.0,27,14,1152328.0,1896125.0,2021,01/17/2021 03:49:56 PM,41.870831024,-87.71622158299999,"(41.870831024, -87.716221583)"
4881,12267493,JE110357,01/11/2021 03:00:00 PM,065XX S ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,832,8,16.0,66,14,1161163.0,1861307.0,2021,01/18/2021 04:01:40 PM,41.775107488,-87.684750091,"(41.775107488, -87.684750091)"
14303,12284503,JE130669,02/02/2021 06:40:00 PM,003XX S PULASKI RD,0460,BATTERY,SIMPLE,STREET,False,False,1132,11,28.0,26,08B,1149775.0,1898304.0,2021,02/09/2021 03:47:29 PM,41.876860431,-87.725537965,"(41.876860431, -87.725537965)"
30992,12312663,JE165754,03/07/2021 08:00:00 PM,032XX N PANAMA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1631,16,38.0,17,06,1121524.0,1920495.0,2021,03/14/2021 04:50:05 PM,41.938257916,-87.828789974,"(41.938257916, -87.828789974)"
7504,12274714,JE118782,01/15/2021 09:44:00 AM,036XX W POLK ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1133,11,24.0,27,11,1152321.0,1896125.0,2021,01/23/2021 03:52:14 PM,41.870831161999995,-87.71624728299999,"(41.870831162, -87.716247283)"
7850,12272190,JE115898,01/17/2021 09:13:00 PM,038XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,True,True,1122,11,28.0,26,08A,1150749.0,1900142.0,2021,01/24/2021 03:47:22 PM,41.881885122,-87.721913629,"(41.881885122, -87.721913629)"
8827,12276792,JE120192,01/18/2021 02:24:00 PM,015XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1014,10,24.0,29,08B,1152622.0,1892272.0,2021,01/26/2021 03:48:59 PM,41.860252152,-87.71524404700001,"(41.860252152, -87.715244047)"
33655,12313823,JE167293,03/12/2021 07:40:00 PM,028XX W LYNDALE ST,0810,THEFT,OVER $500,STREET,False,False,1414,14,1.0,22,06,1157081.0,1914959.0,2021,03/19/2021 04:51:13 PM,41.922418107,-87.69825975299999,"(41.922418107, -87.698259753)"
24883,12300378,JE151087,02/24/2021 03:45:00 PM,053XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,True,True,932,9,16.0,61,14,1164923.0,1869278.0,2021,03/03/2021 03:47:36 PM,41.796902284,-87.67074119700001,"(41.796902284, -87.670741197)"
44224,12330845,JE187824,04/03/2021 01:20:00 AM,077XX S KEDZIE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,False,False,835,8,18.0,70,04B,1156384.0,1853214.0,2021,04/10/2021 05:05:58 PM,41.752996613,-87.702486995,"(41.752996613, -87.702486995)"
21575,12295603,JE145149,02/17/2021 08:00:00 PM,042XX W HADDON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1111,11,37.0,23,06,1147846.0,1907328.0,2021,02/24/2021 03:49:12 PM,41.901660549,-87.732388684,"(41.901660549, -87.732388684)"
754,12259320,JE100920,01/01/2021 11:08:00 PM,0000X E 100TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,511,5,9.0,49,08B,1178416.0,1838683.0,2021,01/16/2021 03:49:23 PM,41.712650067,-87.62218851700001,"(41.712650067, -87.622188517)"
37023,12321551,JE176091,03/19/2021 07:30:00 PM,012XX N HOYNE AVE,0810,THEFT,OVER $500,STREET,False,False,1424,14,1.0,24,06,1162173.0,1908403.0,2021,03/26/2021 05:00:56 PM,41.904322971999996,-87.679733749,"(41.904322972, -87.679733749)"
10880,12277433,JE121985,01/23/2021 11:57:00 PM,049XX W ST PAUL AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2533,25,37.0,25,08A,1143091.0,1911181.0,2021,01/30/2021 03:51:02 PM,41.912323681,-87.74975827,"(41.912323681, -87.74975827)"
19232,12292047,JE139336,02/11/2021 09:00:00 PM,086XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8,18.0,70,08B,1149590.0,1847002.0,2021,02/19/2021 03:45:56 PM,41.73608379,-87.72754492,"(41.73608379, -87.72754492)"
37315,12320276,JE174325,03/20/2021 01:25:00 PM,061XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8,16.0,66,08B,1156102.0,1863920.0,2021,03/27/2021 04:58:28 PM,41.78238119,-87.703233008,"(41.78238119, -87.703233008)"
21220,12296096,JE145693,02/12/2021 05:30:00 PM,062XX N SAYRE AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1611,16,41.0,10,06,1128619.0,1940977.0,2021,02/23/2021 03:45:37 PM,41.994345158,-87.80224712799999,"(41.994345158, -87.802247128)"
41722,12328236,JE184387,03/29/2021 06:00:00 PM,016XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,2221,22,21.0,73,14,1167068.0,1841707.0,2021,04/05/2021 05:04:35 PM,41.721198076,-87.66366229799999,"(41.721198076, -87.663662298)"
18671,12290074,JE137798,02/10/2021 08:00:00 AM,087XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,423,4,7.0,46,14,1196147.0,1847644.0,2021,02/19/2021 03:45:56 PM,41.736819634,-87.55695717,"(41.736819634, -87.55695717)"
32379,12312259,JE165320,03/10/2021 07:50:00 PM,014XX N KOSTNER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,False,True,2533,25,37.0,23,04A,1146783.0,1909087.0,2021,03/17/2021 04:51:25 PM,41.906507796999996,-87.73624827299999,"(41.906507797, -87.736248273)"
39667,12324540,JE180112,03/25/2021 08:00:00 PM,018XX S FAIRFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1023,10,24.0,29,14,1158322.0,1890908.0,2021,04/01/2021 05:04:48 PM,41.856394683000005,-87.69435799,"(41.856394683, -87.69435799)"
3906,12265497,JE108187,01/09/2021 06:00:00 PM,033XX N HARLEM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1631,16,29.0,17,14,1127495.0,1921266.0,2021,01/16/2021 03:52:53 PM,41.940275103000005,-87.80682735,"(41.940275103, -87.80682735)"
21370,12294070,JE142911,02/16/2021 09:51:00 AM,093XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,633,6,9.0,49,08B,1179562.0,1843203.0,2021,02/23/2021 03:48:18 PM,41.725027479,-87.617853967,"(41.725027479, -87.617853967)"
1215,12258764,JE100290,01/01/2021 06:00:00 AM,024XX W 45TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,922,9,15.0,58,08B,1160883.0,1874439.0,2021,01/16/2021 03:49:23 PM,41.811149217,-87.68541372,"(41.811149217, -87.68541372)"
43255,12331663,JE188977,04/01/2021 11:00:00 AM,016XX W MADISON ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,1224,12,27.0,28,10,1165476.0,1900090.0,2021,04/08/2021 05:05:01 PM,41.881441785,-87.667837814,"(41.881441785, -87.667837814)"
24880,12304493,JE156087,01/29/2021 11:00:00 AM,068XX S RIDGELAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,332,3,5.0,43,11,1189045.0,1860032.0,2021,03/03/2021 03:44:52 PM,41.770986288,-87.582580182,"(41.770986288, -87.582580182)"
35287,12316787,JE170932,03/16/2021 07:45:00 PM,006XX E 131ST ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,533,5,9.0,54,08A,1182973.0,1818559.0,2021,03/23/2021 05:03:34 PM,41.657322547,-87.60612162299999,"(41.657322547, -87.606121623)"
37302,12320086,JE174790,03/20/2021 10:30:00 PM,006XX E 92ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,633,6,9.0,44,14,1182062.0,1844112.0,2021,03/27/2021 04:58:28 PM,41.727464499,-87.608668479,"(41.727464499, -87.608668479)"
7171,12270826,JE114305,01/15/2021 02:15:00 PM,072XX S WASHTENAW AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,831,8,18.0,66,11,1159628.0,1856486.0,2021,01/22/2021 03:48:10 PM,41.761909589,-87.69050932,"(41.761909589, -87.69050932)"
15897,12285534,JE131856,02/03/2021 09:40:00 PM,031XX E 79TH ST,0460,BATTERY,SIMPLE,STREET,False,False,421,4,7.0,46,08B,1198486.0,1853188.0,2021,02/10/2021 03:49:30 PM,41.751974553000004,-87.54820268200001,"(41.751974553, -87.548202682)"
39558,12324007,JE178823,03/24/2021 08:30:00 PM,020XX W ARTHUR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2412,24,50.0,2,08B,1161570.0,1943154.0,2021,03/31/2021 04:59:47 PM,41.999694157,-87.68097708399998,"(41.999694157, -87.680977084)"
43790,12329950,JE186788,04/02/2021 12:20:00 AM,005XX W HURON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1831,18,42.0,8,14,1172530.0,1904976.0,2021,04/09/2021 05:06:35 PM,41.894696248,-87.641791415,"(41.894696248, -87.641791415)"
25140,12301045,JE151797,02/25/2021 10:30:00 AM,076XX S COLFAX AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,421,4,7.0,43,08A,1194851.0,1854779.0,2021,03/04/2021 03:52:04 PM,41.756430631,-87.561470724,"(41.756430631, -87.561470724)"
22786,12296969,JE146954,02/20/2021 01:00:00 PM,071XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,323,3,6.0,69,08B,1181140.0,1857864.0,2021,02/27/2021 03:46:45 PM,41.765222776,-87.61162335700001,"(41.765222776, -87.611623357)"
28350,12305252,JE156975,03/02/2021 01:11:00 PM,001XX N LOWER WACKER DR,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,122,1,42.0,32,08B,1173921.0,1900913.0,2021,03/09/2021 03:54:03 PM,41.883516261,-87.636803841,"(41.883516261, -87.636803841)"
40469,12324929,JE180458,03/26/2021 02:21:00 PM,010XX S LYTLE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1231,12,28.0,28,04A,1168201.0,1895562.0,2021,04/02/2021 05:04:22 PM,41.868958182,-87.65796260200001,"(41.868958182, -87.657962602)"
24031,12299909,JE150500,02/23/2021 11:31:00 PM,0000X W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,1651,16,41.0,76,06,1103730.0,1937488.0,2021,03/02/2021 03:50:05 PM,41.985157942,-87.893868581,"(41.985157942, -87.893868581)"
34453,12315362,JE169081,03/14/2021 08:45:00 PM,074XX S HALSTED ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS STOP,False,False,733,7,6.0,68,04A,1172251.0,1855670.0,2021,03/21/2021 04:49:58 PM,41.759402215,-87.64426851700001,"(41.759402215, -87.644268517)"
33967,12314582,JE167935,03/13/2021 02:09:00 PM,087XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,2222,22,21.0,71,04A,1169849.0,1846933.0,2021,03/20/2021 04:52:03 PM,41.735479162,-87.653324829,"(41.735479162, -87.653324829)"
44524,12333683,JE190989,04/04/2021 04:00:00 PM,027XX S HAMLIN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1031,10,22.0,30,06,,,2021,04/11/2021 05:07:26 PM,,,
35086,12316843,JE170956,03/16/2021 07:02:00 PM,026XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1432,14,1.0,22,11,1160906.0,1917621.0,2021,03/23/2021 05:03:34 PM,41.929644221,-87.68413146399998,"(41.929644221, -87.684131464)"
13914,12281571,JE127011,01/29/2021 08:18:00 PM,007XX E 49TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,223,2,4.0,38,08A,1181964.0,1872685.0,2021,02/05/2021 03:47:46 PM,41.805873938000005,-87.608145,"(41.805873938, -87.608145)"
25635,12301138,JE151819,02/25/2021 10:50:00 AM,002XX W 109TH PL,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,513,5,34.0,49,08B,1176604.0,1832326.0,2021,03/12/2021 03:51:55 PM,41.69524643,-87.62901499799999,"(41.69524643, -87.629014998)"
